time_s,time_min,soc,temp_c,r0_ohm,r1_ohm,c1_f,r2_ohm,c2_f,v1_v,v2_v,q_ohmic_w,q_pol1_w,q_pol2_w,q_gen_w
186.0,3.1,0.8449999999999964,42.96710742010571,0.02425895222520503,0.013599119981079757,59.865726605622626,0.016277080072317818,1281.1269646620706,0.11902283715279052,0.12912084944764643,1.8361600939257683,1.0354986832292774,1.1233513901945238,3.9950101673495695
187.0,3.1166666666666667,0.8441666666666631,43.007973137370975,0.024183758792913797,0.013542936727132844,59.63016751187763,0.016355911964426588,1277.4338867085853,0.1185203652858223,0.12970565751338378,1.8304687030356448,1.031127177986654,1.1284392203664388,3.990035101388738
188.0,3.1333333333333333,0.8433333333333297,43.04861932236884,0.024108792118694884,0.013487601496505566,59.39220489335517,0.016435021828362144,1273.7233936783716,0.11802554283869199,0.1302940779762608,1.8247944754640153,1.0268222226966202,1.133558478393469,3.9851751765541046
189.0,3.15,0.8424999999999964,43.089049119210394,0.024034056924130257,0.013433101969923483,59.15194011691948,0.016514399859224798,1269.996710737508,0.1175382568523479,0.13088605566399994,1.8191377685874188,1.0225828346154267,1.1387086842767993,3.9804292874796445
190.0,3.1666666666666665,0.841666666666663,43.129265639058715,0.02395955782579726,0.01337942605160597,58.90947331784992,0.016594036137600222,1266.2550439907998,0.11705839642870025,0.13148153455045222,1.8134989318345942,1.018408048929692,1.1438893505889343,3.9757963313532203
191.0,3.183333333333333,0.8408333333333297,43.16927196027352,0.023885299336504344,0.013326561864538818,58.66490337605665,0.016673920629731706,1262.4995804736884,0.11658585268753793,0.13208045774560648,1.8078783067800135,1.01429691838158,1.1490999823867762,3.97127520754837
192.0,3.2,0.8399999999999963,43.2090711285472,0.02381128586653631,0.013274497745857386,58.418327893964054,0.016754043187760397,1258.7314881560349,0.116120518724423,0.13268276748601246,1.802276227238133,1.01024851290248,1.1543400771283083,3.966864817268921
193.0,3.216666666666667,0.839166666666663,43.24866615703261,0.023737521724894597,0.013223222242337258,58.16984317603649,0.01683439355004196,1254.9519159588342,0.11566228956953926,0.13328840512562184,1.7966930193572717,1.0062619192549915,1.1596091245929099,3.962564063205173
194.0,3.2333333333333334,0.8383333333333296,43.28806002646286,0.02366401112053912,0.013172724105989958,57.91954420981006,0.016914961341535716,1251.1619937798876,0.11521106214746996,0.13389731112705275,1.7911290017136055,1.0023362406829885,1.1649066068053588,3.958371849201953
195.0,3.25,0.8374999999999962,43.327255685263445,0.02359075816362921,0.013122992289760776,57.6675246485571,0.016995736074270153,1247.3628325320376,0.11476673523788299,0.13450942505328392,1.7855844854050946,0.9984705965695819,1.17023199796357,3.954287079938246
196.0,3.2666666666666666,0.8366666666666629,43.366256049656926,0.023517766866765044,0.013074015943326304,57.413876795394486,0.017076707147881297,1243.555524191261,0.11432920943710091,0.13512468555978407,1.7800597741454458,0.9946641221027779,1.1755847643701214,3.9503086606183455
197.0,3.283333333333333,0.8358333333333295,43.40506400376047,0.023445041146221795,0.013025784408988801,57.15869158891103,0.01715786385022766,1239.7411418541778,0.11389838712053454,0.13574303038708177,1.7745551643575272,0.9909159679486504,1.1809643643676113,3.9464354966737893
198.0,3.3,0.8349999999999962,43.443682399676526,0.023372584823190067,0.012978287217665429,56.90205859018281,0.017239195358077414,1235.9207398060935,0.11347417240595781,0.13636439635378222,1.7690709452672557,0.9872252999318328,1.1863702482779053,3.9426664934769935
199.0,3.316666666666667,0.8341666666666628,43.48211405757688,0.023300401625005542,0.012931514084969242,56.64406597123966,0.017320690737871954,1232.095353597459,0.1130564711176058,0.1369887193500355,1.7636073989966692,0.9835912987231704,1.191801858345309,3.9390005560651487
200.0,3.3333333333333335,0.8333333333333295,43.52036176578034,0.023228495186381832,0.012885454907380573,56.384800504850475,0.01740233894656944,1228.2660001300742,0.1126451907510723,0.1376159343314626,1.7581648006572406,0.9800131595343289,1.1972586286837246,3.9354365888752936
201.0,3.35,0.8324999999999961,43.55842828082438,0.023156869050638768,0.012840099758505304,56.1243475556582,0.01748412883255349,1224.433677750637,0.11224024043899278,0.13824597531354577,1.7527434184428479,0.9764900918192371,1.202739985227848,3.931973495489933
202.0,3.3666666666666667,0.8316666666666628,43.59631632753084,0.023085526670923538,0.012795438885419124,55.86279107257886,0.01756604913662741,1220.5993663534107,0.11184153091748725,0.13887877536648646,1.7473435137222022,0.973021318982139,1.2082453456884321,3.9286101783927734
203.0,3.3833333333333333,0.8308333333333294,43.634028599066156,0.023014471411433257,0.012751462705094507,55.60021358247899,0.01764808849308019,1216.7640274906469,0.11144897449335128,0.1395142666105389,1.741965341131383,0.969606078092156,1.2137741195116882,3.925345538735227
204.0,3.4,0.8299999999999961,43.6715677569961,0.022943706548630906,0.012708161800909034,55.33669618504698,0.017730235430823377,1212.9286044893195,0.111062485011972,0.14015238021182366,1.7366091486658728,0.9662436196041563,1.2193257078428659,3.9221784761128946
205.0,3.4166666666666665,0.8291666666666627,43.7089364313355,0.022873235272452906,0.012665526919232667,55.07231854882897,0.017812478374611494,1209.0940225768143,0.1106819778259545,0.14079304637862583,1.7312751777719602,0.9629332070858041,1.2248995034940446,3.9191078883518085
206.0,3.433333333333333,0.8283333333333294,43.74613722059309,0.02280306068752296,0.01262354896609222,54.807158908427326,0.017894805646333937,1205.2611890116257,0.11030736976444042,0.14143619435818475,1.7259636634386124,0.9596741169506315,1.2304948909162072,3.916132671305451
207.0,3.45,0.827499999999996,43.78317269181163,0.0227331858143451,0.012582219003910893,54.54129406277271,0.017977205466379518,1201.430993221644,0.10993857910310302,0.1420817524339806,1.7206748342877802,0.9564656381969961,1.2361112461756312,3.9132517186604074
208.0,3.466666666666667,0.8266666666666627,43.820045380603695,0.022663613590504884,0.012541528248321181,54.27479937449894,0.018059665955080944,1197.6043069479194,0.1095755255348015,0.14272964792352102,1.7154089126653143,0.953307072152773,1.241747936934633,3.9104639217527204
209.0,3.4833333333333334,0.8258333333333293,43.856757791183256,0.022594346871857972,0.01250146806504918,54.00774877029014,0.01814217513423338,1193.781984394866,0.10921813014088001,0.14337980717663543,1.7101661147309295,0.9501977322256561,1.2474043224367282,3.9077681693933135
210.0,3.5,0.824999999999996,43.893312396393284,0.022525388433713166,0.01246202996686858,53.74021474226547,0.018224720928682398,1189.9648623853432,0.10886631536309485,0.14403215557428112,1.7049466505477493,0.9471369436589251,1.2530797534962457,3.9051633477029197
211.0,3.5166666666666666,0.8241666666666626,43.92971163772963,0.02245674097201403,0.012423205610622767,53.47226835029755,0.018307291167995742,1186.1537605212184,0.10852000497615535,0.1446866175278646,1.6997507241717416,0.9441240432925515,1.2587735724924218,3.9026483399567153
212.0,3.533333333333333,0.8233333333333293,43.965957925361394,0.02238840710450441,0.012384986794313128,53.20397922525875,0.018389873588200878,1182.3494813493862,0.10817912406086494,0.14534311647908615,1.6945785337399386,0.941158379329525,1.2644851133680495,3.900222026437513
213.0,3.55,0.8224999999999959,44.00205363814793,0.022320389371898498,0.012347365454251961,52.93541557314288,0.018472455833600705,1178.55281053103,0.10784359897784693,0.14600157490030893,1.6894302715589968,0.9382393111072682,1.2702137016326875,3.8978832842989526
214.0,3.566666666666667,0.8216666666666625,44.03800112365284,0.022252690239035894,0.01231033366227866,52.66664418004612,0.01855502545866402,1174.7645170170401,0.10751335734184074,0.14666191429545963,1.6843061241926265,0.9353662088740143,1.2759586543704986,3.8956309874371398
215.0,3.5833333333333335,0.8208333333333292,44.073802698155035,0.02218531209603164,0.012273883623037106,52.397730417959735,0.01863756992998239,1170.9853532261593,0.1071883279965576,0.14732405520146422,1.6792062725486345,0.932538453570051,1.2817192802527386,3.893464006371424
216.0,3.6,0.8199999999999958,44.1094606466571,0.022118257259421695,0.012238007671313486,52.12873825133696,0.018720076628310312,1167.2160552273406,0.10686844099007857,0.1479879171902216,1.6741308919656277,0.9297554366136834,1.287494879554928,3.8913812081342387
217.0,3.6166666666666667,0.8191666666666625,44.14497722289122,0.02205152797329699,0.012202698269432363,51.85973024442934,0.018802532850667873,1163.4573429262982,0.10655362755078703,0.14865341887112313,1.6690801522988488,0.927016559691847,1.2932847441787712,3.889381456169467
218.0,3.6333333333333333,0.8183333333333291,44.18035464932283,0.02198512641042977,0.012167948004710043,51.59076756930894,0.01888492581251954,1159.7099202539353,0.10624382006381877,0.1493204778941171,1.664054218005429,0.9243212345552232,1.2990881576788187,3.887463610239471
219.0,3.65,0.8174999999999958,44.215595117152176,0.021919054673397158,0.012133749586963609,51.32191001460981,0.018967242650025345,1155.974475359972,0.10593895204802013,0.14998901095332579,1.6590532482294305,0.921668882817775,1.3049043952939343,3.88562652634114
220.0,3.6666666666666665,0.8166666666666624,44.25070078631402,0.021853314795689176,0.012100095846074434,51.053215994882585,0.019049470422356926,1152.2516808070368,0.10563895813340113,0.15065893379121645,1.6540773968857134,0.9190589357605897,1.310732723983583,3.8838690566298864
221.0,3.683333333333333,0.8158333333333291,44.28567378547562,0.02178790874281388,0.012066979729604787,50.7847425606003,0.019131596114092403,1148.5421937694198,0.1053437740390728,0.15133016120333012,1.6491268127435823,0.9164908341399333,1.316572402468972,3.882190049352488
222.0,3.7,0.8149999999999957,44.3205162120333,0.021722838413392922,0.012034394300466022,50.51654540874836,0.019213606637670057,1144.8466562328658,0.1050533365516573,0.15200260704357266,1.6442016395097099,0.9139640279994184,1.322422681279082,3.8805883487882102
223.0,3.716666666666667,0.8141666666666624,44.355230132107614,0.02165810564024563,0.01200233273463776,50.24867889395086,0.01929548883591832,1141.165695197169,0.10476758350415817,0.15267618423006846,1.6393020159101914,0.911477976486176,1.3282828028015954,3.879062795197963
224.0,3.7333333333333334,0.813333333333329,44.3898175805375,0.02159371219146956,0.011970788318935971,49.98119604016885,0.019377229484651683,1137.4999228808856,0.10448645375528391,0.15335080475158194,1.6344280757723306,0.90903214767097,1.3341520013387629,3.8776122247820637
225.0,3.75,0.8124999999999957,44.42428056087345,0.021529659771507254,0.01193975444882952,49.714148552864096,0.019458815295327593,1133.8499369266954,0.10420988716920979,0.15402637967450858,1.6295799481053836,0.9066260183721251,1.3400295031682246,3.8762354696457333
226.0,3.7666666666666666,0.8116666666666623,44.45862104536992,0.02146595002220639,0.011909224626303628,49.447586831661155,0.019540232917778257,1130.2163206103942,0.10393782459577103,0.1547028191504365,1.6247577571808014,0.9042590739832078,1.3459145266087973,3.874931357772806
227.0,3.783333333333333,0.810833333333329,44.49284097497721,0.021402584523871043,0.01187919245776911,49.18155998344142,0.01962146894300061,1126.5996430487933,0.10367020785107636,0.15538003242428236,1.6199616226117988,0.9019308083043642,1.3518062820912564,3.8736987130074194
228.0,3.8,0.8099999999999956,44.52694225933299,0.021339564796302262,0.011849651652016763,48.916115835865035,0.019702509906015426,1123.0004594110085,0.10340697969853098,0.15605792784300296,1.6151916594321178,0.8996407233772195,1.3577039722341255,3.872536355043463
229.0,3.816666666666667,0.8091666666666623,44.56092677675351,0.02127689229983171,0.011820596018215088,48.65130095128399,0.01978334228878122,1119.4193111291572,0.10314808383026311,0.15673641286488377,1.6104479781742618,0.8973883293232889,1.3636067919244887,3.8714430994220397
230.0,3.8333333333333335,0.8083333333333289,44.59479637422488,0.021214568436342424,0.011792019463950967,48.38716064102587,0.019863952523180337,1115.8567261110697,0.10289346484893998,0.15741539406940447,1.6057306849467576,0.8951731441857778,1.3695139284038187,3.870417757536354
231.0,3.85,0.8074999999999956,44.62855286739442,0.021152594550283337,0.011763915993312017,48.12373898001766,0.019944326994059812,1112.3132189527735,0.10264306824996816,0.15809477716768514,1.6010398815109455,0.892994693774723,1.3754245613588605,3.869459136644529
232.0,3.8666666666666667,0.8066666666666622,44.66219804056236,0.02109097192967399,0.011736279705009598,47.86107882172772,0.02002445204233087,1108.789291151873,0.10239684040406827,0.15877446701351203,1.596375665357024,0.8908525115153939,1.3813378630175546,3.8685660398899726
233.0,3.8833333333333333,0.8058333333333288,44.69573364667397,0.02102970180709477,0.011709104790541573,47.59922181341433,0.020104313968130068,1105.2854313219798,0.10215472854021473,0.1594543676149431,1.5917381297790028,0.8887461382998681,1.387252998250005,3.867737266328876
234.0,3.9,0.8049999999999955,44.729161407312375,0.02096878536067556,0.011682385532394006,47.33820841162956,0.020183899034039818,1101.802115405621,0.10191668072893287,0.1601343821464941,1.5871273639495327,0.8866751223417159,1.3931691246744984,3.866971610965747
235.0,3.9166666666666665,0.8041666666666621,44.762483012692115,0.020908223715067398,0.011656116302280655,47.07807789798522,0.020263193468354573,1098.3398068893503,0.10168264586594598,0.16081441296190646,1.582543452993451,0.88463901903373,1.399085392768586,3.866267864795767
236.0,3.933333333333333,0.8033333333333288,44.79570012165373,0.02084801794240813,0.011630291559419591,46.81886839514521,0.020342183468415303,1094.8989570169317,0.10145257365616275,0.16149436160749236,1.577986478060871,0.8826373908086159,1.4050009459851835,3.8656248148546704
237.0,3.95,0.8024999999999954,44.828814361659425,0.020788169063276817,0.011604905848846011,46.56061688303348,0.020420855203987922,1091.4800050037904,0.10122641459799882,0.16217412883606153,1.5734565163994219,0.8806698070025897,1.4109149208737353,3.865041244275747
238.0,3.966666666666667,0.8016666666666621,44.861827328790014,0.020728678047638765,0.011579953799760252,46.303359215207365,0.020499194820695697,1088.083378250129,0.10100411996802452,0.1628536146214246,1.5689536414257779,0.8787358437218133,1.416826447206394,3.864515932353985
239.0,3.9833333333333334,0.8008333333333287,44.89474058774333,0.020669545815779122,0.01155543012391046,46.04713013542669,0.020577188443502602,1084.7094925538531,0.10078564180593026,0.16353271817347353,1.5644779227963215,0.8768350837115932,1.4227346481092196,3.864047654617134
240.0,4.0,0.7999999999999954,44.92755567183417,0.02061077323923062,0.011531329614008927,45.79196329434727,0.02065482218024656,1081.358752323725,0.1005709328998042,0.16421133795383652,1.5600294264773653,0.8749671162282965,1.4286386401983777,3.8636351829040394
241.0,4.016666666666667,0.799166666666662,44.96027408299604,0.0205523611416836,0.011507647142181405,45.537891266363204,0.020732082125219466,1078.0315507904274,0.10035994677171398,0.16488937169210618,1.5556082148140313,0.8731315369139115,1.4345375337213238,3.8632772854492665
242.0,4.033333333333333,0.7983333333333287,44.9928972917847,0.02049431029989476,0.01148437765844854,45.28494556655539,0.02080895436279045,1074.7282702180617,0.1001526376635863,0.16556671640263854,1.551214346599034,0.8713279476732008,1.4404304327029551,3.8629727269751903
243.0,4.05,0.7974999999999953,45.02542673738383,0.020436621444579504,0.011461516189238801,45.033156667722714,0.020885424971078047,1071.449282114359,0.09994896052337698,0.16624326840191875,1.5468478771402223,0.8695559565533797,1.446316435096693,3.8627202687902953
244.0,4.066666666666666,0.796666666666662,45.05786382761281,0.020379295261295668,0.011439057835932161,44.782554017519885,0.020961480025659854,1068.1949474397577,0.09974887099152546,0.1669189233264926,1.5425088583274689,0.8678151776262715,1.4521946329404856,3.862518668894226
245.0,4.083333333333333,0.7958333333333286,45.09020993893683,0.020322332391320228,0.01141699777343376,44.53316605562754,0.021037105603327486,1064.9656168156077,0.09955232538768768,0.16759357615145823,1.5381973386990277,0.8661052308728828,1.4580641125176865,3.862366682089597
246.0,4.1,0.7949999999999953,45.12246641647943,0.02026573343251017,0.011395331248776952,44.28502023099021,0.02111228778587875,1061.7616307311314,0.09935928069774044,0.16826712120951615,1.5339133635066946,0.8644257420703417,1.4639239545227904,3.862263060099827
247.0,4.116666666666666,0.7941666666666619,45.15463457403771,0.02020949894015843,0.011374053579754939,44.038143019086235,0.021187012663944384,1058.5833197495517,0.0991696945610516,0.1689394522105727,1.5296569747805913,0.8627763426811488,1.4697732342319823,3.8622065516937223
248.0,4.133333333333334,0.7933333333333286,45.18671569410014,0.020153629427836932,0.011353160153580618,43.79255993919703,0.02126126634085806,1055.4310047118965,0.09898352525800966,0.16961046226189125,1.5254282113929771,0.861156669744684,1.4756110216784537,3.862195902816115
249.0,4.15,0.7924999999999952,45.218711027867336,0.020098125368229445,0.011332646425573597,43.54829557170139,0.021335034936549882,1052.304996940877,0.09880073169780859,0.17028004388878976,1.5212271091212863,0.8595663657709347,1.4814363818324707,3.862229856724692
250.0,4.166666666666667,0.7916666666666619,45.25062179527579,0.020042987193955804,0.011312507917874231,43.305373575353194,0.021408304591481176,1049.2055984419912,0.09862127340647961,0.1709480890558746,1.5170537007105145,0.8580050786363725,1.487248374786109,3.862307154132996
251.0,4.183333333333334,0.7908333333333285,45.282449185024674,0.019988215298385313,0.011292740218183517,43.063816704546674,0.021481061470602986,1046.1331021037145,0.09844511051516744,0.17161448918881,1.512908015934784,0.8564724614819567,1.4930460559426468,3.862426533359388
252.0,4.2,0.7899999999999952,45.31419435460593,0.019933810036437665,0.011273338978528932,42.82364682652103,0.021553291767346463,1043.0877918963229,0.09827220374864208,0.1722791351966138,1.5087900816579665,0.854968172613186,1.49882847621054,3.8625867304816923
253.0,4.216666666666667,0.7891666666666618,45.345858430337685,0.019879771725379827,0.011254299914055056,42.58488493855802,0.021624981707635126,1040.069943068396,0.09810251441404533,0.17294191749447488,1.5046999218939987,0.8534918754021943,1.5045946822019314,3.8627864794981246
254.0,4.233333333333333,0.7883333333333284,45.377442507401184,0.019826100645604486,0.011235618801838692,42.34755118509677,0.021696117553926263,1037.079822342379,0.09793600438986295,0.17360272602708468,1.500637557865803,0.8520432381918076,1.5103437164356366,3.863024512493247
255.0,4.25,0.7874999999999951,45.4089476498813,0.01977279704140509,0.011217291479727998,42.111664874793306,0.02176668560927302,1034.1176881075826,0.0977726361151194,0.17426145029247664,1.496603008063951,0.8506219342015386,1.5160746175445465,3.863299559810036
256.0,4.266666666666667,0.7866666666666617,45.44037489081073,0.019719861121739773,0.011199313845204827,41.87724449750197,0.021836672221400694,1031.183790612288,0.09761237257879055,0.17491797936636683,1.492596288304483,0.8492276414354777,1.5217864204873912,3.863610350227352
257.0,4.283333333333333,0.7858333333333284,45.47172523221806,0.019667293060980657,0.011181681854270067,41.64430774116754,0.021906063786809208,1028.27837215311,0.09745517730942788,0.1755722019269848,1.4886174117856257,0.8478600425920224,1.5274781567647677,3.8639556111424156
258.0,4.3,0.784999999999995,45.502999645179756,0.019615092999659547,0.011164391520351341,41.412871508629166,0.02197484675488947,1025.4016672630733,0.0973010143649916,0.17622400628039037,1.4846663891442309,0.8465188249754269,1.533148854639396,3.864334068759054
259.0,4.316666666666666,0.7841666666666617,45.534199069876145,0.019563261045199676,0.01114743891323255,41.182951934314595,0.02204300763204894,1022.5539028978562,0.09714984832288727,0.1768732803862667,1.4807432285111632,0.8452036804091192,1.5387975393605202,3.8647444482808027
260.0,4.333333333333333,0.7833333333333283,45.5653244156516,0.01951179727263812,0.011130820158004665,40.954564400823784,0.022110532985851004,1019.7352986190862,0.09700164427020132,0.1775199118841793,1.4768479355659792,0.8439143051507514,1.5444232333923598,3.86518547410909
261.0,4.35,0.782499999999995,45.596376561078955,0.019460701725340215,0.011114531434037657,40.727723555394114,0.022177409449171213,1016.9460667771253,0.0968563677941303,0.1781637881202926,1.4729805135910006,0.8426503998089335,1.5500249566465454,3.8656558700464796
262.0,4.366666666666666,0.7816666666666616,45.62735635402822,0.019409974415700547,0.01109856897397278,40.50244332624795,0.022243623724347225,1014.1864126904413,0.09671398497260217,0.1788047961745373,1.4691409635243742,0.8414116692616388,1.5556017267184743,3.8661543595044874
263.0,4.383333333333334,0.7808333333333283,45.6582646117398,0.01935961532583835,0.01108292906273488,40.27873693878283,0.022309162587342796,1011.4565348238534,0.09657446236508341,0.17944282288821325,1.4653292840127043,0.8401978225762256,1.561152559127455,3.8666796657163847
264.0,4.4,0.7799999999999949,45.68910212090219,0.01930962440828026,0.011067608036564206,40.0566169316409,0.022374012891916362,1008.7566249642338,0.09643776700356851,0.18007775489202146,1.4615454714627327,0.839008572931046,1.5666764675605866,3.8672305119543653
265.0,4.416666666666667,0.7791666666666616,45.71986963773433,0.019260001586633612,0.011052602282067505,39.83609517263635,0.022438161573782395,1006.0868683940716,0.0963038663837475,0.1807094786345146,1.4577895200922977,0.8378436375386031,1.5721724641202768,3.8678056217511774
266.0,4.433333333333334,0.7783333333333282,45.75056788807262,0.019210746756253175,0.011037908235287807,39.61718287450793,0.022501595654777457,1003.4474440635382,0.09617272845634874,0.18133788041095272,1.4540614219808026,0.836702737570234,1.5776395595752886,3.8684037191263254
267.0,4.45,0.7774999999999949,45.78119756746278,0.01916185978489267,0.011023522380792489,39.399890610536474,0.022564302247019434,1000.83852475928,0.09604432161865288,0.1819628463925546,1.450361167118526,0.83558559808228,1.583076763615225,3.869023528816031
268.0,4.466666666666667,0.7766666666666615,45.811759341256575,0.019113340513352454,0.011009441250779333,39.18422832998575,0.02262626855706397,998.2602772721715,0.09591861470617322,0.18258426265613253,1.446688743455647,0.834491947943707,1.588483085108353,3.8696637765077067
269.0,4.483333333333333,0.7758333333333282,45.8422538447134,0.01906518875611434,0.010995661424200064,38.97020537338663,0.022687481890047656,995.7128625622178,0.09579557698450027,0.18320201521409918,1.4430441369502942,0.8334215197651522,1.5938575323626627,3.870323189078109
270.0,4.5,0.7749999999999948,45.87268168310701,0.019017404301967775,0.010982179525901267,38.75783048764272,0.02274792965382401,993.1964359215488,0.09567517814130615,0.18381599004483276,1.4394273316159405,0.8323740498293634,1.599199113390045,3.8710004948353487
271.0,4.516666666666667,0.7741666666666615,45.90304343183729,0.018969986914627267,0.010968992225781862,38.54711184096236,0.022807599363085948,990.7111471350295,0.09555738827850715,0.18442607312338916,1.4358383095681375,0.8313492780230122,1.6045068361734856,3.8716944237646356
272.0,4.533333333333333,0.7733333333333281,45.93333963654716,0.018922936333340173,0.010956096237967165,38.33805703761111,0.022866478643472375,988.2571406387134,0.09544217790457818,0.1850321504525474,1.4322770510705174,0.8303469477698301,1.6097797089371622,3.8724037077775098
273.0,4.55,0.7724999999999947,45.96357081324476,0.01887625227348403,0.010943488319999004,38.13067313248559,0.02292455523565887,985.8345556764758,0.09532951792701816,0.1856341080941754,1.428743534580006,0.829366805965058,1.6150167404193259,3.87312708096439
274.0,4.566666666666666,0.7716666666666614,45.99373744843087,0.018829934427158163,0.010931165272041726,37.924966645499616,0.022981816999425662,983.4435264536161,0.09521937964496244,0.1862318322009024,1.425237736791601,0.8284086029111731,1.6202169401478508,3.873863279850625
275.0,4.583333333333333,0.770833333333328,46.02383999923173,0.018783982463761194,0.010919123936103404,37.720943575773234,0.02303825191770634,981.0841822890442,0.0951117347419401,0.18682520904808347,1.4217596326820845,0.8274720922548787,1.625379318718326,3.8746110436552894
276.0,4.6,0.7699999999999947,46.05387889353723,0.018738396030563938,0.010907361195272382,37.51860941565618,0.023093848100611204,978.756647764712,0.09500655527877071,0.187414125066043,1.4183091955533842,0.8265570309253051,1.630502888074574,3.875369114553263
277.0,4.616666666666666,0.7691666666666613,46.083854530144535,0.018693174753272167,0.010895873972968406,37.31796916452102,0.023148593789422002,976.4610428731812,0.09490381368660063,0.18799846687258165,1.41488639707517,0.8256631790734253,1.6355866617914603,3.8761362379400555
278.0,4.633333333333334,0.768333333333328,46.11376727890726,0.01864831823657739,0.010884659232208388,37.119027342395746,0.02320247736056414,974.1974831627139,0.09480348276007337,0.18857812130573207,1.4114912073265424,0.8247903000126383,1.640629655359869,3.8769111626990496
279.0,4.65,0.7674999999999946,46.14361748089016,0.018603826064704017,0.01087371397488625,36.92178800338057,0.02325548732953913,971.9660798801079,0.09470553565063322,0.18915297545674958,1.4081235948374466,0.8239381601605089,1.6456308864737212,3.877692641471677
280.0,4.666666666666667,0.7666666666666613,46.17340544852937,0.01855969780194422,0.010863035241066734,36.726254748875085,0.023307612354828634,969.7669401119282,0.09460994585995798,0.18972291670332064,1.4047835266291577,0.8231065289816344,1.6505893753188894,3.8784794309296813
281.0,4.683333333333334,0.7658333333333279,46.2031314657984,0.018515932993184592,0.010852620108292679,36.53243074059704,0.023358841241764464,967.6001669223915,0.09451668723351936,0.19028783274297378,1.4014709682541415,0.8222951789316183,1.6555041448638719,3.8792702920496316
282.0,4.7,0.7649999999999946,46.2327957883796,0.018472531164424648,0.010842465690905684,36.340318713407356,0.023409162946353985,965.4658594903154,0.0944257339542666,0.19084761162667918,1.3981858838353014,0.8215038854021193,1.6603742211521086,3.8800639903895293
283.0,4.716666666666667,0.7641666666666612,46.262398643841465,0.01842949182328768,0.010832569139379866,36.14992098793316,0.023458566579075836,963.364113242886,0.09433706053643275,0.19140214179261716,1.3949282361046442,0.8207324266669648,1.6651986335957691,3.880859296367378
284.0,4.733333333333333,0.7633333333333279,46.291940231821606,0.018386814459521193,0.010822927639668172,35.961239482988766,0.02350704140862124,961.2950199879264,0.0942506418194605,0.19195131210010385,1.3916979864411587,0.8199805838293063,1.6699764152709033,3.8816549855413687
285.0,4.75,0.7624999999999945,46.32142072421544,0.01834449854549073,0.010813538412561538,35.774275727789195,0.023554576865600918,959.2586680434631,0.09416645296204332,0.19249501186365245,1.3884950949081931,0.8192481407697768,1.674706603213776,3.8824498388917457
286.0,4.766666666666667,0.7616666666666612,46.350840265370685,0.018302543536663815,0.010804398713059852,35.589030873967786,0.023601162546198786,957.2551423655118,0.0940844694362838,0.19303313088715726,1.3853195202900839,0.818534884095669,1.6793882387182681,3.8832426431040212
287.0,4.783333333333333,0.7608333333333278,46.380198972287566,0.01826094887208829,0.01079550582975537,35.40550570738509,0.023646788215783487,955.2845246737194,0.0940046670219607,0.19356555949818133,1.3821712201283622,0.817840603091058,1.6840203676341774,3.8840321908535973
288.0,4.8,0.7599999999999945,46.40949693482488,0.018219713974858307,0.01078685708422752,35.22370065974007,0.023691443812459943,953.3468935743177,0.09392702180090919,0.19409218858233207,1.379050150757025,0.8171650896679098,1.688602040666289,3.8848172810912236
289.0,4.816666666666666,0.7591666666666611,46.438734215911815,0.018178838252576424,0.010778449830449469,35.04361581997132,0.023735119450577328,951.4423246818156,0.0938515101515064,0.19461290961770528,1.3759562673375092,0.8165081383181056,1.6931323136740357,3.8855967193296506
290.0,4.833333333333333,0.7583333333333278,46.467910851765595,0.01813832109780562,0.010770281454205775,34.86525094546954,0.023777805424176464,949.5708907379952,0.09377810874326392,0.19512761470938259,1.372889523892907,0.8158695460663961,1.6976102479716284,3.8863693179309315
291.0,4.85,0.7574999999999944,46.49702685211491,0.018098161888512848,0.010762349372521234,34.6886054730677,0.023819492210382705,947.7326617287516,0.0937067945315224,0.19563619662396284,1.3698498733415372,0.8152491124242449,1.7020349106284764,3.8871338963942583
292.0,4.866666666666666,0.756666666666661,46.52608220042914,0.018058359988507043,0.010754651033100493,34.513678529848384,0.023860170472736104,945.9277049995949,0.09363754475224842,0.19613854882411072,1.3668372675300977,0.8146466393445612,1.7064053747697632,3.887889281644422
293.0,4.883333333333334,0.7558333333333277,46.55507685415343,0.018018914747866595,0.010747183913778328,34.34046894374344,0.023899831064467397,944.1560853678732,0.09357033691693029,0.19663456550310293,1.3638516572660224,0.8140619311772934,1.7107207198769954,3.888634308320311
294.0,4.9,0.7549999999999943,46.58401074494947,0.01797982550336085,0.010739945521980236,34.16897525393824,0.02393846503170301,942.4178652343522,0.09350514880757128,0.1971241416193566,1.3608929923493824,0.8134947946258702,1.7149800320884023,3.8893678190636547
295.0,4.916666666666667,0.754166666666661,46.61288377894213,0.017941091578864657,0.010732933394193223,33.99919572106606,0.023976063616613374,940.7131046916188,0.09344195847177797,0.19760717293091848,1.3579612216042656,0.8129450387044682,1.7191824044989907,3.8900886648077244
296.0,4.933333333333334,0.7533333333333276,46.641695836971785,0.017902712285762488,0.010726145095446768,33.831128337220434,0.02401261826048608,939.041861631092,0.09338074421794147,0.19808355602989983,1.3550562929093624,0.8124124746960908,1.7233269374601283,3.8907957050655817
297.0,4.95,0.7524999999999943,46.67044677485243,0.017864686923348205,0.010719578218803306,33.66477083576455,0.024048120606740168,937.4041918479664,0.09332148461051226,0.19855318837683542,1.3521781532282253,0.8118969161114566,1.727412738878468,3.89148780821815
